game_id,period,team_id,shooter,x,y,made,three
401537457,2,8,Diamond Miller,24,2,1,0
401537457,2,16,Elena Tsineke,24,1,0,0
401537457,2,8,Tiffany Mitchell,37,22,0,1
401537457,3,16,Ariel Atkins,16,24,0,1
401537457,3,8,Lindsay Allen,14,13,1,0
401537457,3,16,Amanda Zahui B.,37,4,0,0
401537457,3,16,Ariel Atkins,20,2,0,0
401537457,3,8,Napheesa Collier,20,2,1,0
401537457,3,8,Dorka Juhasz,24,1,1,0
401537457,3,8,Lindsay Allen,11,20,0,1
401537457,3,16,Ariel Atkins,10,19,0,1
401537457,3,8,Napheesa Collier,2,5,0,1
401537457,3,16,Natasha Cloud,2,1,0,1
401537457,3,8,Diamond Miller,32,16,1,0
401537457,3,16,Natasha Cloud,27,1,1,0
401537457,3,16,Ariel Atkins,47,7,1,1
401537457,3,8,Rachel Banham,48,-1,0,1
401537457,3,16,Ariel Atkins,9,-1,1,0
401537457,3,8,Diamond Miller,23,8,0,0
401537457,3,16,Tianna Hawkins,22,2,1,0
401537457,3,8,Lindsay Allen,16,7,0,0
401537457,3,16,Elena Tsineke,20,24,0,1
401537457,3,16,Elena Tsineke,47,7,0,1
401537457,3,8,Tiffany Mitchell,26,1,1,0
401537457,3,16,Jazmine Jones,23,1,1,0
401537457,3,16,Jazmine Jones,23,0,0,0
401537457,3,16,Jazmine Jones,5,13,0,1
401537457,3,8,Dorka Juhasz,26,6,0,0
401537457,3,16,Elena Tsineke,40,20,0,1
401537457,3,16,Jazmine Jones,6,15,0,1
401537457,3,8,Rachel Banham,44,16,1,1
401537457,3,16,Elena Tsineke,24,4,0,0
401537457,3,8,Tiffany Mitchell,12,13,0,0
401537457,4,8,Rachel Banham,16,25,1,1
401537457,4,8,Brea Beal,15,5,0,0
401537457,4,8,Taylor Soule,24,3,1,0
401537457,4,16,Evina Westbrook,26,1,1,0
401537457,4,8,Diamond Miller,13,23,0,1
401537457,4,8,Tiffany Mitchell,28,2,1,0
401537457,4,8,Taylor Soule,23,9,0,0
401537457,4,8,Napheesa Collier,24,1,1,0
401537457,4,16,Jazmine Jones,5,14,0,1
401537457,4,16,Stephanie Jones,25,0,0,0
401537457,4,16,Evina Westbrook,19,23,0,1
401537457,4,8,Taylor Soule,23,9,1,0
401537457,4,16,Alisia Jenkins,2,1,0,1
401537457,4,8,Brea Beal,3,0,0,1
401537457,4,8,Tiffany Mitchell,27,2,1,0
401537457,4,8,Diamond Miller,29,6,0,0
401537457,4,16,Jazmine Jones,37,4,0,0
401537457,4,16,Jazmine Jones,47,2,0,1
401537457,4,8,Diamond Miller,41,18,0,1
401537457,4,8,Dorka Juhasz,24,23,0,1
401537457,4,16,Elena Tsineke,19,2,0,0
401537457,4,16,Evina Westbrook,8,16,0,1
401537457,4,8,Stephanie Watts,3,7,0,1
401537457,4,16,Alisia Jenkins,22,5,0,0
401537458,1,19,Kahleah Copper,41,20,0,1
401537458,1,19,Isabelle Harrison,37,9,0,0
401537458,1,19,Elizabeth Williams,25,2,1,0
401537458,1,3,Teaira McCowan,24,3,1,0
401537458,1,19,Courtney Williams,36,14,1,0
401537458,1,3,Arike Ogunbowale,25,10,1,0
401537458,1,3,Arike Ogunbowale,40,21,0,1
401537458,1,19,Kahleah Copper,38,2,0,0
401537458,1,3,Teaira McCowan,25,3,1,0
401537458,1,19,Courtney Williams,8,6,1,0
401537458,1,3,Arike Ogunbowale,10,20,0,1
401537458,1,19,Dana Evans,6,19,1,1
401537458,1,3,Diamond DeShields,13,16,1,0
401537458,1,19,Isabelle Harrison,26,14,0,0
401537458,1,19,Elizabeth Williams,20,4,0,0
401537458,1,3,Satou Sabally,25,25,1,1
401537458,1,19,Elizabeth Williams,21,5,0,0
401537458,1,3,Arike Ogunbowale,44,17,0,1
401537458,1,19,Rebekah Gardner,27,2,1,0
401537458,1,3,Satou Sabally,26,3,1,0
401537458,1,19,Rebekah Gardner,23,15,1,0
401537458,1,19,Alanna Smith,6,17,0,1
401537458,1,19,Alanna Smith,24,2,1,0
401537458,1,3,Arike Ogunbowale,37,7,1,0
401537458,1,19,Rebekah Gardner,25,2,1,0
401537458,1,3,Crystal Dangerfield,24,11,0,0
401537458,1,19,Elizabeth Williams,25,7,1,0
401537458,1,3,Arike Ogunbowale,19,15,0,0
401537458,1,3,Teaira McCowan,24,3,0,0
401537458,2,3,Crystal Dangerfield,15,5,0,0
401537458,2,19,Courtney Williams,9,10,0,0
401537458,2,3,Natasha Howard,29,16,0,0
401537458,2,19,Dana Evans,21,3,1,0
401537458,2,3,Maddy Siegrist,22,6,1,0
401537458,2,19,Dana Evans,40,22,1,1
401537458,2,3,Teaira McCowan,24,1,1,0
401537458,2,3,Crystal Dangerfield,25,3,0,0
401537458,2,3,Natasha Howard,25,1,1,0
401537458,2,19,Isabelle Harrison,15,6,0,0
401537458,2,3,Natasha Howard,43,20,0,1
401537458,2,19,Courtney Williams,14,14,0,0
401537458,2,3,Teaira McCowan,26,4,0,0
401537458,2,19,Kahleah Copper,25,2,1,0
401537458,2,3,Teaira McCowan,25,2,1,0
401537458,2,3,Awak Kuier,25,25,0,1
401537458,2,19,Morgan Bertsch,37,22,1,1
401537458,2,3,Abby Meyers,2,6,0,1
401537458,2,19,Kahleah Copper,34,14,1,0
401537458,2,19,Angel Baker,38,2,0,0
401537458,2,19,Morgan Bertsch,35,16,1,0
401537458,2,19,Kayana Traylor,6,17,0,1
401537458,2,19,Angel Baker,41,3,0,0
401537458,2,19,Morgan Bertsch,15,16,1,0
401537458,2,19,Kayana Traylor,27,21,0,0
401537458,2,19,Morgan Bertsch,24,5,1,0
401537458,2,3,Arike Ogunbowale,15,7,0,0
401537458,2,19,Rebekah Gardner,17,45,0,1
401537458,3,3,Arike Ogunbowale,26,13,0,0
401537458,3,3,Diamond DeShields,21,10,0,0
401537458,3,19,Kahleah Copper,25,6,1,0
401537458,3,3,Veronica Burton,25,25,0,1
401537458,3,3,Teaira McCowan,26,1,1,0
401537458,3,19,Dana Evans,35,25,0,1
401537458,3,19,Isabelle Harrison,22,22,1,0
401537458,3,3,Natasha Howard,26,2,1,0
401537458,3,19,Kahleah Copper,24,2,1,0
401537458,3,3,Teaira McCowan,33,5,1,0
401537458,3,3,Veronica Burton,2,1,1,1
401537458,3,3,Diamond DeShields,29,5,0,0
401537458,3,3,Diamond DeShields,44,16,0,1
401537458,3,19,Isabelle Harrison,22,11,1,0
401537458,3,3,Jasmine Dickey,1,0,0,1
401537458,3,19,Rebekah Gardner,23,3,0,0
401537458,3,3,Jasmine Dickey,38,4,0,0
401537458,3,3,Crystal Dangerfield,27,1,1,0
401537458,3,19,Isabelle Harrison,11,20,1,1
401537458,3,3,Satou Sabally,26,2,1,0
401537458,3,3,Ashley Joens,42,19,0,1
401537458,3,19,Morgan Bertsch,28,17,0,0
401537458,3,3,Satou Sabally,22,25,0,1
401537458,3,3,Crystal Dangerfield,15,12,0,0
401537458,3,19,Rebekah Gardner,22,2,0,0
401537458,3,3,Jasmine Dickey,26,4,0,0
401537458,3,19,Kristine Anigwe,26,8,0,0
401537458,3,3,Jasmine Dickey,5,16,0,1
401537458,3,19,Feyonda Fitzgerald,31,9,0,0
401537458,4,19,Kristine Anigwe,25,4,1,0
401537458,4,19,Alanna Smith,24,2,1,0
401537458,4,3,Charli Collier,22,25,0,1
401537458,4,3,Charli Collier,25,1,1,0
401537458,4,19,Kristine Anigwe,22,3,0,0
401537458,4,3,Jasmine Dickey,38,14,0,0
401537458,4,19,Courtney Williams,15,13,0,0
401537458,4,3,Veronica Burton,24,25,0,1
401537458,4,19,Kahleah Copper,24,2,1,0
401537458,4,3,Natasha Howard,37,4,0,0
401537458,4,19,Isabelle Harrison,34,9,0,0
401537458,4,19,Kahleah Copper,37,23,0,1
401537458,4,3,Natasha Howard,43,17,0,1
401537458,4,3,Natasha Howard,30,6,1,0
401537458,4,19,Dana Evans,26,20,0,0
401537458,4,19,Isabelle Harrison,25,8,1,0
401537458,4,3,Natasha Howard,25,2,1,0
401537458,4,19,Isabelle Harrison,22,6,0,0
401537458,4,3,Arike Ogunbowale,6,17,1,1
401537458,4,3,Teaira McCowan,25,1,1,0
401537458,4,19,Kahleah Copper,21,6,0,0
401537458,4,3,Arike Ogunbowale,12,5,0,0
401537458,4,3,Arike Ogunbowale,2,3,0,1
401537458,4,3,Natasha Howard,25,16,0,0
401537458,4,3,Arike Ogunbowale,14,12,0,0
401537458,4,3,Crystal Dangerfield,37,24,1,1
401537458,4,19,Kahleah Copper,25,2,1,0
401537458,4,19,Dana Evans,12,22,0,1
401537458,4,19,Dana Evans,25,25,0,1
401537459,1,5,Kelsey Mitchell,37,23,0,1
401537459,1,19,Dana Evans,13,6,0,0
401537459,1,19,Rebekah Gardner,23,2,1,0
401537459,1,5,Victoria Vivians,45,17,0,1
401537459,1,19,Isabelle Harrison,14,18,1,0
401537459,1,5,NaLyssa Smith,37,22,0,1
401537459,1,5,Kelsey Mitchell,15,14,1,0
401537459,1,19,Elizabeth Williams,29,11,0,0
401537459,1,19,Rebekah Gardner,22,9,0,0
401537459,1,19,Courtney Williams,12,4,0,0
401537459,1,5,Aliyah Boston,27,2,1,0
401537459,1,19,Alanna Smith,10,22,0,1
401537459,1,19,Courtney Williams,29,15,1,0
401537459,1,5,Aliyah Boston,27,3,1,0
401537459,1,5,Destanni Henderson,49,6,0,1
401537459,1,19,Dana Evans,21,4,1,0
401537459,1,19,Alanna Smith,24,7,0,0
401537459,1,19,Courtney Williams,45,18,1,1
401537459,1,5,Lexie Hull,11,24,0,1
401537459,1,5,Victaria Saxton,37,2,1,0
401537459,1,19,Morgan Bertsch,14,16,1,0
401537459,1,5,Lexie Hull,48,8,0,1
401537459,1,5,Lexie Hull,30,12,1,0
401537459,1,19,Feyonda Fitzgerald,24,2,1,0
401537459,1,5,Victaria Saxton,25,2,1,0
401537459,1,5,Destanni Henderson,11,23,0,1
401537459,2,19,Alanna Smith,8,20,0,1
401537459,2,5,NaLyssa Smith,11,6,1,0
401537459,2,19,Alanna Smith,29,14,0,0
401537459,2,19,Robyn Parks,8,20,1,1
401537459,2,5,NaLyssa Smith,26,2,1,0
401537459,2,5,Victoria Vivians,35,17,0,0
401537459,2,19,Kayana Traylor,12,6,0,0
401537459,2,5,Victoria Vivians,25,2,1,0
401537459,2,19,Rebekah Gardner,6,16,1,1
401537459,2,5,Victoria Vivians,18,14,0,0
401537459,2,19,Courtney Williams,28,11,1,0
401537459,2,19,Dana Evans,24,2,1,0
401537459,2,19,Isabelle Harrison,25,10,0,0
401537459,2,19,Rebekah Gardner,3,8,1,1
401537459,2,5,Taylor Mikesell,32,10,1,0
401537459,2,5,Kristy Wallace,31,14,0,0
401537459,2,19,Isabelle Harrison,12,5,0,0
401537459,2,5,Kelsey Mitchell,15,3,0,0
401537459,2,19,Courtney Williams,32,15,1,0
401537459,2,5,Taylor Mikesell,49,0,0,1
401537459,2,19,Isabelle Harrison,32,4,0,0
401537459,2,19,Courtney Williams,25,8,0,0
401537459,2,5,Aliyah Boston,24,3,1,0
401537459,2,19,Alanna Smith,21,15,0,0
401537459,2,5,Taylor Mikesell,8,21,1,1
401537459,2,19,Dana Evans,32,24,1,1
401537459,2,19,Courtney Williams,2,5,1,1
401537459,3,19,Isabelle Harrison,26,3,1,0
401537459,3,19,Dana Evans,42,17,1,1
401537459,3,5,Victoria Vivians,25,2,0,0
401537459,3,5,Kelsey Mitchell,14,-1,0,0
401537459,3,5,Aliyah Boston,26,2,1,0
401537459,3,19,Alanna Smith,23,25,0,1
401537459,3,5,Kelsey Mitchell,23,21,1,0
401537459,3,19,Alanna Smith,41,18,0,1
401537459,3,19,Dana Evans,42,18,0,1
401537459,3,19,Rebekah Gardner,33,0,1,0
401537459,3,5,Destanni Henderson,35,9,0,0
401537459,3,19,Isabelle Harrison,23,25,1,1
401537459,3,19,Isabelle Harrison,25,7,1,0
401537459,3,19,Isabelle Harrison,24,1,1,0
401537459,3,5,Emma Cannon,15,22,1,1
401537459,3,5,Grace Berger,26,2,0,0
401537459,3,5,Lexie Hull,49,2,0,1
401537459,3,5,Emma Cannon,13,17,0,0
401537459,3,5,Grace Berger,28,1,1,0
401537459,3,19,Robyn Parks,26,1,0,0
401537459,3,5,Destanni Henderson,19,4,1,0
401537459,3,19,Robyn Parks,39,8,0,0
401537459,3,5,Emma Cannon,27,2,1,0
401537459,3,19,Morgan Bertsch,11,21,1,1
401537459,3,5,Emma Cannon,31,12,0,0
401537459,4,5,Queen Egbo,27,6,0,0
401537459,4,19,Kristine Anigwe,24,6,1,0
401537459,4,5,Kelsey Mitchell,40,19,1,1
401537459,4,5,Queen Egbo,24,5,1,0
401537459,4,19,Dana Evans,22,1,1,0
401537459,4,5,Lexie Hull,29,6,0,0
401537459,4,5,Victaria Saxton,13,2,0,0
401537459,4,5,Victaria Saxton,19,2,0,0
401537459,4,19,Isabelle Harrison,7,6,0,0
401537459,4,5,Grace Berger,28,8,1,0
401537459,4,19,Alanna Smith,27,2,1,0
401537459,4,5,Lexie Hull,25,0,1,0
401537459,4,19,Dana Evans,28,0,0,0
401537459,4,19,Dana Evans,43,16,0,1
401537459,4,19,Alanna Smith,25,0,1,0
401537459,4,19,Rebekah Gardner,24,2,0,0
401537459,4,19,Alanna Smith,24,2,0,0
401537459,4,5,Queen Egbo,27,3,0,0
401537459,4,19,Rebekah Gardner,24,2,1,0
401537459,4,5,Victaria Saxton,20,4,0,0
401537459,4,19,Alanna Smith,41,-1,0,0
401537459,4,19,Alanna Smith,32,23,1,1
401537459,4,19,Anneli Maley,5,8,0,0
401537459,4,5,Lexie Hull,43,20,0,1
401537459,4,19,Morgan Bertsch,28,2,0,0
401537459,4,19,Kristine Anigwe,22,16,1,0
401537459,4,5,Taylor Mikesell,24,10,0,0
401537459,4,19,Anneli Maley,27,2,1,0
401537459,4,5,Victaria Saxton,26,20,0,0
401535138,1,14,Jewell Loyd,21,24,1,1
401535138,1,11,Sophie Cunningham,43,19,0,1
401535138,1,14,Yvonne Turner,13,21,1,1
401535138,1,11,Diana Taurasi,35,23,0,1
401535138,1,14,Kia Nurse,7,17,1,1
401535138,1,11,Sophie Cunningham,33,17,0,0
401535138,1,11,Moriah Jefferson,9,19,0,1
401535138,1,14,Kia Nurse,30,6,0,0
401535138,1,11,Diana Taurasi,27,1,0,0
401535138,1,11,Diana Taurasi,20,24,1,1
401535138,1,11,Megan Gustafson,26,8,0,0
401535138,1,14,Jewell Loyd,38,22,0,1
401535138,1,14,Ezi Magbegor,27,2,1,0
401535138,1,11,Diana Taurasi,6,6,0,0
401535138,1,14,Kia Nurse,12,22,0,1
401535138,1,14,Jewell Loyd,23,2,1,0
401535138,1,11,Kadi Sissoko,16,19,1,0
401535138,1,14,Theresa Plaisance,6,13,0,1
401535138,1,14,Ezi Magbegor,28,4,1,0
401535138,1,11,Sug Sutton,15,7,1,0
401535138,1,14,Kia Nurse,12,11,0,0
401535138,1,11,Kadi Sissoko,27,0,1,0
401535138,1,14,Sami Whitcomb,45,13,0,1
401535138,1,11,Kadi Sissoko,48,2,0,1
401535138,1,14,Jordan Horston,25,12,0,0
401535138,1,11,Sam Thomas,27,2,1,0
401535138,1,14,Sami Whitcomb,33,23,0,1
401535138,1,11,Sug Sutton,11,15,1,0
401535138,1,11,Megan Gustafson,37,17,0,0
401535138,1,14,Dulcy Fankam Mendjiadeu,28,2,1,0
401535138,1,11,Sug Sutton,23,12,1,0
401535138,1,14,Sami Whitcomb,39,47,0,1
401535138,2,11,Sophie Cunningham,3,8,0,1
401535138,2,11,Moriah Jefferson,25,10,0,0
401535138,2,14,Jordan Horston,26,15,1,0
401535138,2,11,Diana Taurasi,4,9,0,1
401535138,2,14,Jordan Horston,19,20,1,0
401535138,2,14,Kaila Charles,46,15,0,1
401535138,2,14,Dulcy Fankam Mendjiadeu,27,2,1,0
401535138,2,11,Michaela Onyenwere,22,1,1,0
401535138,2,14,Jasmine Walker,22,24,1,1
401535138,2,14,Jasmine Walker,42,18,1,1
401535138,2,14,Jade Melbourne,20,13,1,0
401535138,2,11,Sug Sutton,25,12,0,0
401535138,2,11,Essence Booker,25,8,0,0
401535138,2,14,Jade Melbourne,29,1,0,0
401535138,2,11,Jennie Simms,36,0,0,0
401535138,2,14,Jewell Loyd,35,25,1,1
401535138,2,11,Jennie Simms,27,25,1,1
401535138,2,14,Jewell Loyd,9,20,0,0
401535138,2,14,Jordan Horston,22,1,0,0
401535138,2,11,Sug Sutton,21,12,0,0
401535138,2,14,Jade Melbourne,28,2,1,0
401535138,2,11,Sug Sutton,25,6,0,0
401535138,2,11,Diana Taurasi,22,9,1,0
401535138,2,14,Mercedes Russell,25,9,0,0
401535138,2,11,Michaela Onyenwere,27,0,1,0
401535138,2,14,Mercedes Russell,26,7,0,0
401535138,2,11,Brianna Turner,23,1,1,0
401535138,2,11,Diana Taurasi,25,8,1,0
401535138,2,14,Kia Nurse,32,25,0,1
401535138,2,11,Diana Taurasi,22,27,1,1
401535138,2,14,Ezi Magbegor,20,2,0,0
401535138,2,11,Diana Taurasi,9,19,0,0
401535138,2,14,Jewell Loyd,37,18,0,0
401535138,3,14,Jewell Loyd,13,15,0,0
401535138,3,11,Jennie Simms,48,3,0,1
401535138,3,14,Kia Nurse,24,10,0,0
401535138,3,11,Kadi Sissoko,19,21,1,0
401535138,3,14,Ezi Magbegor,27,0,1,0
401535138,3,11,Megan Gustafson,28,2,1,0
401535138,3,11,Jennie Simms,27,2,1,0
401535138,3,11,Destiny Slocum,18,24,1,1
401535138,3,14,Mercedes Russell,23,21,1,0
401535138,3,11,Megan Gustafson,4,13,1,1
401535138,3,14,Mercedes Russell,48,3,0,1
401535138,3,14,Sami Whitcomb,27,0,1,0
401535138,3,11,Kadi Sissoko,25,21,0,0
401535138,3,14,Kia Nurse,32,10,0,0
401535138,3,11,Destiny Slocum,28,1,1,0
401535138,3,14,Kia Nurse,7,19,0,1
401535138,3,11,Essence Booker,21,11,1,0
401535138,3,14,Ezi Magbegor,24,1,1,0
401535138,3,11,Sam Thomas,48,5,0,1
401535138,3,11,Sam Thomas,2,1,1,1
401535138,3,11,Kadi Sissoko,25,25,0,1
401535138,3,14,Madi Williams,3,9,0,1
401535138,3,11,Sug Sutton,18,1,1,0
401535138,3,11,Sug Sutton,30,12,1,0
401535138,3,14,Madi Williams,23,2,1,0
401535138,3,11,Sam Thomas,36,23,0,1
401535138,3,14,Theresa Plaisance,26,6,0,0
401535138,4,14,Theresa Plaisance,48,2,0,1
401535138,4,14,Jade Melbourne,29,4,0,0
401535138,4,11,Sam Thomas,5,0,0,0
401535138,4,11,Sug Sutton,16,14,0,0
401535138,4,11,Liz Dixon,27,2,1,0
401535138,4,14,Jasmine Walker,47,7,0,1
401535138,4,14,Dulcy Fankam Mendjiadeu,25,1,1,0
401535138,4,11,Sug Sutton,9,19,0,1
401535138,4,14,Jade Melbourne,26,21,0,0
401535138,4,14,Kaila Charles,27,6,0,0
401535138,4,14,Arella Guirantes,11,15,1,0
401535138,4,14,Arella Guirantes,43,17,0,1
401535138,4,14,Jade Loville,32,16,0,0
401535138,4,14,Arella Guirantes,31,16,0,0
401535138,4,11,Destiny Slocum,40,16,1,0
401535138,4,11,Liz Dixon,23,1,0,0
401535138,4,14,Jade Loville,23,2,1,0
401535138,4,14,Dulcy Fankam Mendjiadeu,23,0,1,0
401535138,4,11,Liz Dixon,27,2,1,0
401535138,4,11,Essence Booker,47,10,0,1
401535138,4,14,Jade Melbourne,24,1,0,0
401535138,4,14,Arella Guirantes,12,21,0,1
401535138,4,14,Jade Loville,26,18,0,0
401535138,4,14,Dulcy Fankam Mendjiadeu,27,1,0,0
401535138,4,11,Sam Thomas,40,23,1,1
401535138,4,14,Madi Williams,2,1,0,1
401535138,4,14,Jade Loville,23,0,1,0
401535138,4,14,Jade Melbourne,27,25,0,1
401535138,4,14,Arella Guirantes,13,22,0,1
401537460,1,9,Sabrina Ionescu,34,24,0,1
401537460,1,18,Natisha Hiedeman,21,4,1,0
401537460,1,9,Betnijah Laney,13,10,0,0
401537460,1,18,Brionna Jones,31,26,1,1
401537460,1,9,Sabrina Ionescu,30,7,0,0
401537460,1,18,Alyssa Thomas,21,8,0,0
401537460,1,9,Stefanie Dolson,2,1,0,1
401537460,1,18,Brionna Jones,20,3,1,0
401537460,1,9,Kayla Thornton,49,6,1,1
401537460,1,18,Alyssa Thomas,26,3,0,0
401537460,1,18,Natisha Hiedeman,34,23,1,1
401537460,1,18,Rebecca Allen,31,15,0,0
401537460,1,9,Stefanie Dolson,28,2,1,0
401537460,1,9,Sabrina Ionescu,43,24,1,1
401537460,1,18,Tiffany Hayes,21,12,0,0
401537460,1,9,Kayla Thornton,3,5,1,1
401537460,1,18,Brionna Jones,11,1,0,0
401537460,1,9,Kayla Thornton,25,20,0,0
401537460,1,18,Brionna Jones,31,5,0,0
401537460,1,18,Tiffany Hayes,29,14,1,0
401537460,1,9,DiDi Richards,11,20,1,1
401537460,1,18,Natisha Hiedeman,48,3,0,1
401537460,1,18,Tyasha Harris,5,16,0,1
401537460,1,18,Natisha Hiedeman,17,8,0,0
401537460,1,9,Epiphanny Prince,34,8,0,0
401537460,1,18,Natisha Hiedeman,18,-1,0,0
401537460,1,9,Nyara Sabally,23,4,1,0
401537460,1,18,DiJonai Carrington,25,25,0,1
401537460,1,9,DiDi Richards,49,1,0,1
401537460,1,9,Han Xu,13,1,0,0
401537460,1,9,Betnijah Laney,30,4,1,0
401537460,1,18,DiJonai Carrington,21,1,1,0
401537460,2,18,DiJonai Carrington,27,3,0,0
401537460,2,9,Epiphanny Prince,48,9,0,1
401537460,2,18,Tyasha Harris,18,14,0,0
401537460,2,9,Nyara Sabally,27,1,1,0
401537460,2,9,Sabrina Ionescu,27,11,0,0
401537460,2,18,Alyssa Thomas,23,3,0,0
401537460,2,18,Rebecca Allen,3,13,0,1
401537460,2,18,Rebecca Allen,47,1,1,1
401537460,2,18,Natisha Hiedeman,21,1,1,0
401537460,2,18,Rebecca Allen,23,4,0,0
401537460,2,18,Tyasha Harris,3,14,0,1
401537460,2,18,Natisha Hiedeman,8,18,0,1
401537460,2,9,Stefanie Dolson,13,1,0,0
401537460,2,18,Tyasha Harris,34,15,0,0
401537460,2,9,Kayla Thornton,6,17,0,1
401537460,2,18,Brionna Jones,27,4,1,0
401537460,2,18,Brionna Jones,29,3,1,0
401537460,2,18,Natisha Hiedeman,27,2,0,0
401537460,2,9,Epiphanny Prince,8,1,0,0
401537460,2,18,Alyssa Thomas,22,2,1,0
401537460,2,18,Rebecca Allen,23,3,1,0
401537460,2,18,Natisha Hiedeman,48,0,0,1
401537460,2,9,Han Xu,27,25,0,1
401537460,2,18,Tiffany Hayes,49,0,1,1
401537460,2,18,Rebecca Allen,18,8,1,0
401537460,2,18,Alyssa Thomas,29,3,0,0
401537460,3,18,Rebecca Allen,22,16,1,0
401537460,3,9,Nyara Sabally,19,12,1,0
401537460,3,18,Olivia Nelson-Ododa,29,3,0,0
401537460,3,9,Sabrina Ionescu,48,4,0,1
401537460,3,18,Tyasha Harris,31,8,0,0
401537460,3,18,Olivia Nelson-Ododa,23,2,0,0
401537460,3,18,Rebecca Allen,24,17,0,0
401537460,3,9,Betnijah Laney,49,3,1,1
401537460,3,9,Betnijah Laney,23,3,0,0
401537460,3,18,Olivia Nelson-Ododa,32,8,1,0
401537460,3,9,Sabrina Ionescu,11,26,1,1
401537460,3,9,Betnijah Laney,18,7,0,0
401537460,3,18,Olivia Nelson-Ododa,26,4,1,0
401537460,3,9,Sabrina Ionescu,20,17,0,0
401537460,3,9,Kayla Thornton,1,3,0,1
401537460,3,9,Han Xu,37,21,0,1
401537460,3,18,Olivia Nelson-Ododa,32,7,1,0
401537460,3,9,Han Xu,5,15,0,1
401537460,3,18,Jayla Everett,7,16,1,1
401537460,3,9,DiDi Richards,2,0,0,1
401537460,3,18,Ashten Prechtel,22,5,0,0
401537460,3,18,DiJonai Carrington,34,1,1,0
401537460,3,9,Epiphanny Prince,19,20,0,0
401537460,4,9,Jocelyn Willoughby,1,1,0,1
401537460,4,9,Stefanie Dolson,16,3,0,0
401537460,4,18,Ashten Prechtel,38,5,0,0
401537460,4,18,Caitlin Bickle,39,22,0,1
401537460,4,18,Alexis Morris,6,3,0,0
401537460,4,9,Sika Koné,27,6,1,0
401537460,4,18,Jayla Everett,40,20,0,1
401537460,4,18,Olivia Nelson-Ododa,29,2,0,0
